ANO_SAEB;CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;MEDIA_2_LP;MEDIA_2_MT;MEDIA_5_LP;MEDIA_5_MT;MEDIA_9_LP;MEDIA_9_MT;MEDIA_9_CH;MEDIA_9_CN;MEDIA_12_LP;MEDIA_12_MT;MEDIA_13_LP;MEDIA_13_MT;MEDIA_14_LP;MEDIA_14_MT;nivel_0_LP2;nivel_1_LP2;nivel_2_LP2;nivel_3_LP2;nivel_4_LP2;nivel_5_LP2;nivel_6_LP2;nivel_7_LP2;nivel_8_LP2;nivel_0_MT2;nivel_1_MT2;nivel_2_MT2;nivel_3_MT2;nivel_4_MT2;nivel_5_MT2;nivel_6_MT2;nivel_7_MT2;nivel_8_MT2;nivel_0_LP5;nivel_1_LP5;nivel_2_LP5;nivel_3_LP5;nivel_4_LP5;nivel_5_LP5;nivel_6_LP5;nivel_7_LP5;nivel_8_LP5;nivel_9_LP5;nivel_0_MT5;nivel_1_MT5;nivel_2_MT5;nivel_3_MT5;nivel_4_MT5;nivel_5_MT5;nivel_6_MT5;nivel_7_MT5;nivel_8_MT5;nivel_9_MT5;nivel_10_MT5;nivel_0_LP9;nivel_1_LP9;nivel_2_LP9;nivel_3_LP9;nivel_4_LP9;nivel_5_LP9;nivel_6_LP9;nivel_7_LP9;nivel_8_LP9;nivel_0_MT9;nivel_1_MT9;nivel_2_MT9;nivel_3_MT9;nivel_4_MT9;nivel_5_MT9;nivel_6_MT9;nivel_7_MT9;nivel_8_MT9;nivel_9_MT9;nivel_0_CH9;nivel_1_CH9;nivel_2_CH9;nivel_3_CH9;nivel_4_CH9;nivel_5_CH9;nivel_6_CH9;nivel_7_CH9;nivel_8_CH9;nivel_9_CH9;nivel_0_CN9;nivel_1_CN9;nivel_2_CN9;nivel_3_CN9;nivel_4_CN9;nivel_5_CN9;nivel_6_CN9;nivel_7_CN9;nivel_8_CN9;nivel_0_LP12;nivel_1_LP12;nivel_2_LP12;nivel_3_LP12;nivel_4_LP12;nivel_5_LP12;nivel_6_LP12;nivel_7_LP12;nivel_8_LP12;nivel_0_MT12;nivel_1_MT12;nivel_2_MT12;nivel_3_MT12;nivel_4_MT12;nivel_5_MT12;nivel_6_MT12;nivel_7_MT12;nivel_8_MT12;nivel_9_MT12;nivel_10_MT12;nivel_0_LP13;nivel_1_LP13;nivel_2_LP13;nivel_3_LP13;nivel_4_LP13;nivel_5_LP13;nivel_6_LP13;nivel_7_LP13;nivel_8_LP13;nivel_0_MT13;nivel_1_MT13;nivel_2_MT13;nivel_3_MT13;nivel_4_MT13;nivel_5_MT13;nivel_6_MT13;nivel_7_MT13;nivel_8_MT13;nivel_9_MT13;nivel_10_MT13;nivel_0_LP14;nivel_1_LP14;nivel_2_LP14;nivel_3_LP14;nivel_4_LP14;nivel_5_LP14;nivel_6_LP14;nivel_7_LP14;nivel_8_LP14;nivel_0_MT14;nivel_1_MT14;nivel_2_MT14;nivel_3_MT14;nivel_4_MT14;nivel_5_MT14;nivel_6_MT14;nivel_7_MT14;nivel_8_MT14;nivel_9_MT14;nivel_10_MT14
2021;12;Acre;Federal;Total;Total;736,19;741,18;246,04;243,19;273,69;264,92;276,1;0;305,16;308,93;301,83;288,1;302,22;290,56;9,09;4,55;13,64;13,64;9,09;13,64;31,82;4,55;0;0;4,35;8,7;17,39;30,43;21,74;8,7;8,7;0;0;0;7,69;3,85;11,54;30,77;19,23;19,23;7,69;0;0;0;3,85;11,54;15,38;23,08;26,92;15,38;3,85;0;0;6,25;9,38;9,38;25;28,13;6,25;9,38;6,25;0;12,5;9,38;3,13;25;31,25;9,38;3,13;6,25;0;0;0;12,9;22,58;16,13;22,58;6,45;12,9;3,23;3,23;0;;;;;;;;;;4,65;9,3;11,6;13,95;20,92;25,59;11,66;2,32;0;0;9,32;16,31;20,9;16,31;16,25;11,6;6,99;2,32;0;0;0;5,56;24,33;20,53;22,06;16,45;10;1,07;0;4,91;15,85;19,03;22,87;17,23;11,95;7,1;0;0;1,07;0;0,55;6;22,83;19,76;21,93;17,53;10,2;1,21;0;4,33;15,08;18,71;22,63;17,12;12,46;7,63;0,82;0,27;0,94;0
2021;12;Acre;Federal;Total;Capital;736,19;741,18;246,04;243,19;273,69;264,92;276,1;0;305,16;308,93;;;305,16;308,93;9,09;4,55;13,64;13,64;9,09;13,64;31,82;4,55;0;0;4,35;8,7;17,39;30,43;21,74;8,7;8,7;0;0;0;7,69;3,85;11,54;30,77;19,23;19,23;7,69;0;0;0;3,85;11,54;15,38;23,08;26,92;15,38;3,85;0;0;6,25;9,38;9,38;25;28,13;6,25;9,38;6,25;0;12,5;9,38;3,13;25;31,25;9,38;3,13;6,25;0;0;0;12,9;22,58;16,13;22,58;6,45;12,9;3,23;3,23;0;;;;;;;;;;4,65;9,3;11,6;13,95;20,92;25,59;11,66;2,32;0;0;9,32;16,31;20,9;16,31;16,25;11,6;6,99;2,32;0;0;;;;;;;;;;;;;;;;;;;;;4,65;9,3;11,6;13,95;20,92;25,59;11,66;2,32;0;0;9,32;16,31;20,9;16,31;16,25;11,6;6,99;2,32;0;0
2021;12;Acre;Federal;Total;Interior;;;;;;;;;;;301,83;288,1;301,83;288,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5,56;24,33;20,53;22,06;16,45;10;1,07;0;4,91;15,85;19,03;22,87;17,23;11,95;7,1;0;0;1,07;0;0;5,56;24,33;20,53;22,06;16,45;10;1,07;0;4,91;15,85;19,03;22,87;17,23;11,95;7,1;0;0;1,07;0
2021;12;Acre;Federal;Urbana;Total;736,19;741,18;246,04;243,19;273,69;264,92;276,1;0;305,16;308,93;301,83;288,1;302,22;290,56;9,09;4,55;13,64;13,64;9,09;13,64;31,82;4,55;0;0;4,35;8,7;17,39;30,43;21,74;8,7;8,7;0;0;0;7,69;3,85;11,54;30,77;19,23;19,23;7,69;0;0;0;3,85;11,54;15,38;23,08;26,92;15,38;3,85;0;0;6,25;9,38;9,38;25;28,13;6,25;9,38;6,25;0;12,5;9,38;3,13;25;31,25;9,38;3,13;6,25;0;0;0;12,9;22,58;16,13;22,58;6,45;12,9;3,23;3,23;0;;;;;;;;;;4,65;9,3;11,6;13,95;20,92;25,59;11,66;2,32;0;0;9,32;16,31;20,9;16,31;16,25;11,6;6,99;2,32;0;0;0;5,56;24,33;20,53;22,06;16,45;10;1,07;0;4,91;15,85;19,03;22,87;17,23;11,95;7,1;0;0;1,07;0;0,55;6;22,83;19,76;21,93;17,53;10,2;1,21;0;4,33;15,08;18,71;22,63;17,12;12,46;7,63;0,82;0,27;0,94;0
2021;12;Acre;Federal;Urbana;Capital;736,19;741,18;246,04;243,19;273,69;264,92;276,1;0;305,16;308,93;;;305,16;308,93;9,09;4,55;13,64;13,64;9,09;13,64;31,82;4,55;0;0;4,35;8,7;17,39;30,43;21,74;8,7;8,7;0;0;0;7,69;3,85;11,54;30,77;19,23;19,23;7,69;0;0;0;3,85;11,54;15,38;23,08;26,92;15,38;3,85;0;0;6,25;9,38;9,38;25;28,13;6,25;9,38;6,25;0;12,5;9,38;3,13;25;31,25;9,38;3,13;6,25;0;0;0;12,9;22,58;16,13;22,58;6,45;12,9;3,23;3,23;0;;;;;;;;;;4,65;9,3;11,6;13,95;20,92;25,59;11,66;2,32;0;0;9,32;16,31;20,9;16,31;16,25;11,6;6,99;2,32;0;0;;;;;;;;;;;;;;;;;;;;;4,65;9,3;11,6;13,95;20,92;25,59;11,66;2,32;0;0;9,32;16,31;20,9;16,31;16,25;11,6;6,99;2,32;0;0
2021;12;Acre;Federal;Urbana;Interior;;;;;;;;;;;301,83;288,1;301,83;288,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5,56;24,33;20,53;22,06;16,45;10;1,07;0;4,91;15,85;19,03;22,87;17,23;11,95;7,1;0;0;1,07;0;0;5,56;24,33;20,53;22,06;16,45;10;1,07;0;4,91;15,85;19,03;22,87;17,23;11,95;7,1;0;0;1,07;0
2021;12;Acre;Estadual;Total;Total;687,9;727,01;208,58;213,78;250,39;246,27;237,95;238,51;271,39;263,95;273,24;285,82;271,41;264,08;29,52;21,63;11,68;10,33;8,77;9,12;4,79;3,2;0,97;6,45;14,28;8,11;23,33;15,29;12,89;9,94;7,15;2,56;3,62;9,38;13,69;16,5;19,41;16,45;12,01;5,97;2,64;0,35;1,28;5,23;13,54;19,36;21,39;19,33;10,88;5,54;2,76;0,7;0;16,35;14,12;18,32;19,09;16,61;10,07;4,28;1,13;0,04;16,9;15,61;19,2;20,04;16,89;8,16;2,39;0,71;0,09;0;21,1;20,89;20,55;16,91;11,09;6,31;2,28;0,82;0,05;0;22,22;18,47;20,04;16,98;12,95;6,68;1,72;0,84;0,09;16,94;15,77;18,77;20,42;15,88;8,78;2,86;0,53;0,03;19,24;17,76;21,88;20,13;12,73;5,57;2,13;0,46;0,11;0;0;20;10;20;20;10;20;0;0;0;10;10;10;30;20;20;0;0;0;0;0;16,96;15,74;18,78;20,42;15,85;8,85;2,84;0,53;0,03;19,19;17,71;21,81;20,19;12,77;5,65;2,12;0,46;0,11;0;0
2021;12;Acre;Estadual;Total;Capital;676,38;720,51;210,73;216,36;257,77;251,26;247,48;243;278,82;268,73;;;278,82;268,73;35,1;26,91;11,79;7,04;8,56;5,54;0,61;3,22;1,22;5,13;17,69;8,72;26,81;14,9;13,53;6,64;5,46;1,13;3,33;8,17;13,17;16,24;20,47;16,79;12,45;6,17;2,89;0,33;1,25;5,03;11,8;19,29;21,63;19,51;11,21;6,38;3,07;0,84;0;12,63;12,02;17,16;20,28;18,66;12,22;5,39;1,6;0,04;13,17;15,08;19,67;21,11;17,17;9,69;3,01;0,99;0,12;0;15;17,28;21,64;19,9;13,69;7,42;3,58;1,38;0,11;0;20,08;16,82;18,93;19,29;13,79;7,51;2,38;0,99;0,21;13,27;13,91;17,08;21,92;18,7;10,24;4,07;0,77;0,04;16,17;16,83;21,05;21,45;14,85;6,64;2,46;0,46;0,1;0;0;;;;;;;;;;;;;;;;;;;;;13,27;13,91;17,08;21,92;18,7;10,24;4,07;0,77;0,04;16,17;16,83;21,05;21,45;14,85;6,64;2,46;0,46;0,1;0;0
2021;12;Acre;Estadual;Total;Interior;710,31;739,66;204,23;208,57;244,63;242,37;230,51;235,01;264,66;259,6;273,24;285,82;264,76;259,91;18,67;11,36;11,46;16,72;9,17;16,08;12,91;3,17;0,48;9,02;7,64;6,91;16,56;16,07;11,64;16,38;10,43;5,36;4,2;11,82;14,73;17,05;17,25;15,77;11,1;5,57;2,13;0,38;1,34;5,64;17,05;19,49;20,89;18,96;10,23;3,84;2,14;0,42;0;19,24;15,76;19,22;18,16;15,01;8,38;3,42;0,77;0,03;19,81;16,01;18,84;19,21;16,68;6,97;1,9;0,5;0,07;0;25,87;23,71;19,69;14,59;9,05;5,44;1,27;0,38;0;0;23,89;19,76;20,9;15,17;12,28;6,04;1,21;0,73;0;20,28;17,45;20,31;19,06;13,33;7,46;1,76;0,32;0,03;22,03;18,59;22,63;18,93;10,8;4,6;1,84;0,46;0,12;0;0;20;10;20;20;10;20;0;0;0;10;10;10;30;20;20;0;0;0;0;0;20,27;17,37;20,31;19,07;13,29;7,61;1,74;0,31;0,03;21,89;18,5;22,48;19,05;10,91;4,77;1,82;0,46;0,12;0;0
2021;12;Acre;Estadual;Urbana;Total;686,68;726,61;212,04;216,99;254,54;250,37;242,11;241,69;272,99;265,32;;;272,99;265,32;29,74;23;10,85;10,24;9,21;9,03;3,78;3,05;1,1;6,12;15,07;8,33;22,95;14,7;13,36;9,96;7,45;2,06;3,05;7,9;13,03;16,38;19,67;17,32;12,77;6,56;2,93;0,4;1;4,31;12,13;18,85;21,85;20,51;11,43;6,12;3;0,8;0;14,21;13,24;17,68;19,13;18,11;11,18;4,99;1,42;0,05;13,97;15,19;19,14;20,58;18,05;9,32;2,77;0,86;0,11;0;18,1;19,11;21,47;18,8;11,92;6,57;2,91;1,04;0,06;0;20,02;17,4;20,59;17,96;13,53;7,31;2,07;1,01;0,12;16,36;15,09;18,68;20,37;16,54;9,24;3,1;0,58;0,04;18,62;17,1;21,82;20,35;13,33;5,9;2,26;0,5;0,12;0;0;;;;;;;;;;;;;;;;;;;;;16,36;15,09;18,68;20,37;16,54;9,24;3,1;0,58;0,04;18,62;17,1;21,82;20,35;13,33;5,9;2,26;0,5;0,12;0;0
2021;12;Acre;Estadual;Urbana;Capital;674,33;718,14;212,4;218,18;258,98;252,42;249,16;244,35;279,33;269,18;;;279,33;269,18;36,02;27,76;11,88;6,35;8,21;5,82;0;2,64;1,32;5,55;18,37;9,05;27,37;14,87;12,82;6,14;5,82;0;2,99;7,57;13,23;15,88;20,23;17,18;12,95;6,56;3,04;0,36;1,12;4,67;11,07;18,8;22,05;19,7;11,63;6,75;3,3;0,91;0;12,33;11,97;16,75;19,61;19,11;12,67;5,78;1,74;0,05;12,76;14,59;19,61;20,83;17,85;9,97;3,19;1,07;0,13;0;14,67;16,07;21,1;20,73;14,17;7,74;3,89;1,5;0,12;0;18,73;17,34;19,1;19,4;13,66;7,88;2,59;1,07;0,22;13,14;13,55;17,19;21,83;18,88;10,37;4,21;0,8;0,04;15,99;16,66;21,02;21,49;14,97;6,81;2,49;0,48;0,1;0;0;;;;;;;;;;;;;;;;;;;;;13,14;13,55;17,19;21,83;18,88;10,37;4,21;0,8;0,04;15,99;16,66;21,02;21,49;14,97;6,81;2,49;0,48;0,1;0;0
2021;12;Acre;Estadual;Urbana;Interior;714,5;745,68;211,2;214,23;250,01;248,27;234,66;238,89;266,53;261,39;;;266,53;261,39;15,62;12,29;8,53;18,99;11,48;16,25;12,29;3,97;0,6;7,42;7,62;6,71;12,98;14,3;14,57;18,57;11,11;6,71;3,18;8,69;12,57;17,54;18,36;17,62;12,33;6,55;2,67;0,48;0,73;3,47;14,58;18,98;21,4;22,4;10,97;4,63;2,31;0,52;0;16,12;14,54;18,63;18,64;17,09;9,67;4,19;1,09;0,04;15,21;15,8;18,67;20,32;18,25;8,65;2,34;0,65;0,1;0;21,72;22,32;21,87;16,77;9,55;5,34;1,87;0,56;0;0;21,38;17,46;22,15;16,43;13,4;6,72;1,52;0,94;0;19,63;16,66;20,2;18,89;14,16;8,09;1,97;0,37;0,03;21,3;17,54;22,64;19,2;11,67;4,98;2,01;0,53;0,14;0;0;;;;;;;;;;;;;;;;;;;;;19,63;16,66;20,2;18,89;14,16;8,09;1,97;0,37;0,03;21,3;17,54;22,64;19,2;11,67;4,98;2,01;0,53;0,14;0;0
2021;12;Acre;Estadual;Rural;Total;696,95;730,01;184,35;191,29;234,01;230,05;222,82;226,95;254,85;249,69;273,24;285,82;256,05;252,04;27,86;11,44;17,82;10,97;5,44;9,81;12,3;4,36;0;8,87;8,42;6,43;26,18;19,75;9,35;9,8;4,9;6,29;7,62;19,7;18,25;17,38;17,57;10,38;6,68;1,86;0,55;0;3,21;11,72;23,43;22,89;18,11;11,02;7,03;1,49;1,1;0;0;24,8;17,59;20,83;18,94;10,69;5,65;1,49;0;0;28,47;17,25;19,44;17,94;12,33;3,59;0,87;0,12;0;0;32,04;27,35;17,17;10,04;8,05;5,35;0;0;0;0;30,22;22,39;18,04;13,42;10,82;4,4;0,47;0,24;0;23,04;22,84;19,75;20,89;9,06;4,05;0,37;0;0;25,69;24,61;22,48;17,81;6,47;2,07;0,87;0;0;0;0;20;10;20;20;10;20;0;0;0;10;10;10;30;20;20;0;0;0;0;0;22,84;22;19,76;20,83;9,12;5,09;0,35;0;0;24,67;23,66;21,67;18,6;7,35;3,24;0,81;0;0;0;0
2021;12;Acre;Estadual;Rural;Capital;701,43;749,44;192,92;196,89;244,18;238,14;228,46;227,78;263,68;255,58;;;263,68;255,58;23,9;16,54;10,66;15,44;12,87;2,21;8,09;10,29;0;0;9,42;4,71;19,93;15,22;22,1;12,68;1,09;14,86;6,99;14,62;12,47;20,02;23,05;12,54;7,12;1,98;1,2;0;2,62;8,93;19,58;24,55;17,16;17,46;6,68;2,38;0,63;0;0;16,02;12,63;21,79;27,79;13,64;7,16;0,97;0;0;17,77;20,68;20,29;24,36;9,48;6,54;0,88;0;0;0;18,8;30,83;27,82;10,53;8,27;3,76;0;0;0;0;35,33;11;17;18;15,33;3,33;0;0;0;17,06;24,63;13,79;24,53;13,41;6,59;0;0;0;21,34;21,77;22,02;20,43;11,5;1,54;1,4;0;0;0;0;;;;;;;;;;;;;;;;;;;;;17,06;24,63;13,79;24,53;13,41;6,59;0;0;0;21,34;21,77;22,02;20,43;11,5;1,54;1,4;0;0;0;0
2021;12;Acre;Estadual;Rural;Interior;693,66;715,76;177,11;186,56;231,83;228,31;221,7;226,79;252,95;248,42;273,24;285,82;254,53;251,34;30,77;7,69;23,08;7,69;0;15,38;15,38;0;0;15,38;7,69;7,69;30,77;23,08;0;7,69;7,69;0;8,15;24;23,14;15,15;12,93;8,56;6,32;1,76;0;0;3,71;14,07;26,68;21,48;18,9;5,59;7,33;0,74;1,49;0;0;26,69;18,65;20,63;17,04;10,06;5,33;1,6;0;0;30,76;16,52;19,26;16,56;12,94;2,96;0,87;0,14;0;0;34,67;26,66;15,06;9,94;8,01;5,66;0;0;0;0;29,21;24,65;18,25;12,51;9,92;4,61;0,56;0,28;0;24,33;22,45;21,03;20,1;8,12;3,51;0,46;0;0;26,63;25,22;22,58;17,24;5,39;2,19;0,75;0;0;0;0;20;10;20;20;10;20;0;0;0;10;10;10;30;20;20;0;0;0;0;0;23,99;21,48;20,95;20,1;8,27;4,79;0,42;0;0;25,33;24,04;21,6;18,24;6,52;3,58;0,69;0;0;0;0
2021;12;Acre;Municipal;Total;Total;692,9;726,37;188,42;196,35;226,27;227,44;220,64;211,45;;;;;;;30,54;8,33;16,66;14,33;13,12;5,37;8,19;2,19;1,26;7,28;11,66;12,01;17,66;19,17;13,69;11,41;4,59;2,53;9,35;16,09;17,04;17,59;15,8;12,25;7,46;3,01;1,33;0,07;3,1;10,56;19,68;23,04;19,39;13;7,25;2,65;1,09;0,24;0;29,2;19,21;21,96;16,68;8,62;3,11;1,23;0;0;26,76;19,5;23,01;17,11;10,74;2,45;0,43;0;0;0;33,08;24,39;20,47;14,4;4,58;2,41;0,66;0;0;0;46,57;19,34;11,17;14,2;6,67;1,7;0,35;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Total;Capital;674,09;736,45;209,4;213,09;;;;;;;;;;;44,31;7,37;12,7;13,28;14,6;5,94;1,8;0;0;2,58;7,78;11,91;16,64;24,64;12,99;11,44;9,93;2,09;4,01;7,84;12,49;17,54;18,86;19,44;12,26;4,44;2,86;0,25;1,87;5,46;13,28;20,38;19,94;18,31;12,44;5,56;2,28;0,49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Total;Interior;698,96;723,13;182,06;191,28;226,27;227,44;220,64;211,45;;;;;;;26,12;8,64;17,93;14,67;12,64;5,19;10,25;2,89;1,66;8,79;12,91;12,04;17,99;17,41;13,92;11,4;2,87;2,68;10,97;18,6;18,42;17,61;14,87;10,06;6;2,58;0,87;0,02;3,47;12,11;21,62;23,85;19,22;11,39;5,68;1,76;0,73;0,16;0;29,2;19,21;21,96;16,68;8,62;3,11;1,23;0;0;26,76;19,5;23,01;17,11;10,74;2,45;0,43;0;0;0;33,08;24,39;20,47;14,4;4,58;2,41;0,66;0;0;0;46,57;19,34;11,17;14,2;6,67;1,7;0,35;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Urbana;Total;696,34;731,09;192,91;199,89;229,93;229,12;222,96;211,79;;;;;;;29,74;6,76;16,69;13,9;13,81;5,71;9,48;2,35;1,56;5,94;10,62;10,07;17,71;20,19;14,99;12,86;4,46;3,16;7,26;14,45;16,61;18,44;16,7;13,47;8,23;3,17;1,58;0,09;2,78;8,94;17,96;23,26;20,34;13,94;8,15;3,07;1,28;0,27;0;27,48;18,08;21,33;18,54;9,45;3,77;1,34;0;0;24,48;21,42;22,73;16,41;12,19;2,27;0,49;0;0;0;29,88;25,15;22,19;14,5;4,14;2,96;1,18;0;0;0;47,27;20,3;7,58;14,85;7,58;2,42;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Urbana;Capital;671,79;735,3;209,9;213,64;;;;;;;;;;;47,42;6,2;11,98;13,19;13,43;5,84;1,95;0;0;2,79;8,43;12,27;17,38;23,49;12,79;10,47;10,12;2,27;3,8;7,84;12,59;17,54;18,72;19,49;12,18;4,5;3,07;0,27;1,92;5,44;13,37;19,97;19,75;17,97;12,64;5,97;2,45;0,52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Urbana;Interior;705,88;729,46;186,64;194,82;229,93;229,12;222,96;211,79;;;;;;;22,87;6,98;18,53;14,18;13,95;5,66;12,41;3,26;2,17;7,16;11,47;9,21;17,83;18,91;15,84;13,8;2,26;3,5;8,54;16,89;18,09;18,78;15,96;11,24;6,77;2,68;1,03;0,03;3,1;10,23;19,66;24,47;20,56;12,45;6,5;2,01;0,84;0,18;0;27,48;18,08;21,33;18,54;9,45;3,77;1,34;0;0;24,48;21,42;22,73;16,41;12,19;2,27;0,49;0;0;0;29,88;25,15;22,19;14,5;4,14;2,96;1,18;0;0;0;47,27;20,3;7,58;14,85;7,58;2,42;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Rural;Total;678,93;707,15;169,94;181,77;221,63;225,3;217,68;211,02;;;;;;;33,82;14,74;16,53;16,08;10,31;4,01;2,96;1,55;0;12,72;15,9;19,91;17,46;14,99;8,41;5,48;5,12;0;17,95;22,87;18,82;14,09;12,06;7,23;4,3;2,34;0,33;0;4,4;17,24;26,74;22,17;15,46;9,13;3,54;0,89;0,33;0,09;0;31,38;20,65;22,76;14,31;7,56;2,27;1,08;0;0;29,66;17,07;23,37;18;8,88;2,68;0,34;0;0;0;37,14;23,43;18,29;14,29;5,14;1,71;0;0;0;0;45,67;18,11;15,75;13,39;5,51;0,79;0,79;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Rural;Capital;701,62;750,2;202,65;205,57;;;;;;;;;;;7,14;21,43;21,43;14,29;28,57;7,14;0;0;0;0;0;7,69;7,69;38,46;15,38;23,08;7,69;0;6,91;7,82;11,15;17,58;20,76;18,79;13,48;3,51;0;0;1,07;5,7;12,13;26;22,55;22,85;9,7;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Municipal;Rural;Interior;676,55;702,63;167,01;179,64;221,63;225,3;217,68;211,02;;;;;;;36,63;14,04;16,01;16,27;8,4;3,68;3,27;1,71;0;14,06;17,57;21,2;18,49;12,53;7,68;3,63;4,85;0;18,94;24,22;19,51;13,77;11,29;6,19;3,48;2,24;0,36;0;4,7;18,27;28,05;21,82;14,83;7,9;2,99;0,97;0,36;0,1;0;31,38;20,65;22,76;14,31;7,56;2,27;1,08;0;0;29,66;17,07;23,37;18;8,88;2,68;0,34;0;0;0;37,14;23,43;18,29;14,29;5,14;1,71;0;0;0;0;45,67;18,11;15,75;13,39;5,51;0,79;0,79;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;12;Acre;Privada;Total;Total;774,35;777,62;247,27;252,27;293,21;296,44;283,33;299,56;321,95;323,14;;;321,95;323,14;0,76;2,56;2,47;3,73;17,63;19,57;20,89;22,54;9,86;0,79;1,67;2,26;7,2;12,81;23,67;17,82;17,15;16,63;0;2,41;4,19;8,39;10,03;26,49;22,77;14,43;10,87;0,43;0;0,74;1,98;10,03;15,63;19,77;18,85;19,25;10,19;3,07;0,5;6,1;2,51;3,35;13,59;24,96;25,27;19,41;4,43;0,36;3,23;3,35;8,74;14,82;20,37;23,72;13,86;8,59;3,33;0;8,7;6,81;10,02;16,45;15,69;20,6;13,04;6,62;1,32;0,76;0,7;3,95;5,25;16,66;20,76;25,06;19,62;7,29;0,7;2,5;2,78;9,16;8,61;21,68;30,55;18,61;6,12;0;5,57;5,85;8,05;10,56;18,01;16,64;19,46;10,29;5,57;0;0;;;;;;;;;;;;;;;;;;;;;2,5;2,78;9,16;8,61;21,68;30,55;18,61;6,12;0;5,57;5,85;8,05;10,56;18,01;16,64;19,46;10,29;5,57;0;0
2021;12;Acre;Privada;Total;Capital;774,33;778,45;246,26;251,53;292,53;295,7;283,33;299,44;322,25;323,29;;;322,25;323,29;0,83;2,8;2,7;3,53;16,8;20,02;20,64;22,72;9,96;0,86;1,83;2,47;7,3;12,03;22,77;17,51;17,62;17,62;0;2,64;4,6;8,64;10,17;26,01;23,03;13,07;11,37;0,47;0;0,81;2,17;10,17;16,3;19,2;19,28;18,35;9,79;3,36;0,55;6,36;2,62;3,49;13,47;25,31;24,94;18,83;4,61;0,37;3,37;3,49;9,1;15,09;19,83;23,32;14,09;8,6;3,12;0;8,7;6,81;10,02;16,45;15,69;20,6;13,04;6,62;1,32;0,76;0,73;3,65;5,47;16,42;21,17;25,18;20,44;6,2;0,73;2,4;2,7;9,01;8,41;22,22;30,33;18,62;6,31;0;6,01;6,31;7,81;10,81;16,52;15,92;19,82;10,81;6,01;0;0;;;;;;;;;;;;;;;;;;;;;2,4;2,7;9,01;8,41;22,22;30,33;18,62;6,31;0;6,01;6,31;7,81;10,81;16,52;15,92;19,82;10,81;6,01;0;0
2021;12;Acre;Privada;Total;Interior;774,59;768,62;257,76;259,92;309,39;314,16;0;302,47;318,13;321,23;;;318,13;321,23;0;0;0;5,88;26,47;14,71;23,53;20,59;8,82;0;0;0;6,06;21,21;33,33;21,21;12,12;6,06;0;0;0;5,71;8,57;31,43;20;28,57;5,71;0;0;0;0;8,57;8,57;25,71;14,29;28,57;14,29;0;0;0;0;0;16,67;16,67;33,33;33,33;0;0;0;0;0;8,33;33,33;33,33;8,33;8,33;8,33;0;;;;;;;;;;;0;11,11;0;22,22;11,11;22,22;0;33,33;0;3,7;3,7;11,11;11,11;14,81;33,33;18,52;3,7;0;0;0;11,11;7,41;37,04;25,93;14,81;3,7;0;0;0;;;;;;;;;;;;;;;;;;;;;3,7;3,7;11,11;11,11;14,81;33,33;18,52;3,7;0;0;0;11,11;7,41;37,04;25,93;14,81;3,7;0;0;0
